TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20081021,3.529,0.0,219.659,35.606,1.0,313.7,1.0,1.105,0.0,100.481,0.0,2.4,1.0,1.781,1.0,0.21720833333333334,1.0,14.577458333333334,1.0,72.66889583333334,1.0,1.7999318181818182,0.9166666666666666,332.87708333333336,1.0,389.926,1.0,-9999,6.825,-9999,1.0,-9999,1.0,1.98958,-9999,-9999,-9999,-9999,-9999,1.64618,-9999,-9999,-9999,-9999,-9999,0.417603,1.0,-9999,0.417603,0.417603,0.417603,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.768623,0.768623,0.768623,0.768623,0.997711,0.997711,0.997711,0.997711,-9999,-9999
20081022,2.001,0.0,216.794,61.95,1.0,302.99,1.0,1.105,0.0,101.588,0.0,3.2,1.0,4.775,1.0,0.8181458333333333,1.0,37.475562499999995,1.0,115.36989583333332,1.0,4.780833333333333,1.0,322.68333333333334,1.0,380.822,1.0,-9999,6.802,-9999,1.0,-9999,1.0,0.813096,-9999,-9999,-9999,-9999,-9999,4.74826,-9999,-9999,-9999,-9999,-9999,-0.118246,1.0,-9999,-0.118246,-0.118246,-0.118246,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.34507,0.34507,0.34507,0.34507,1.25339,1.25339,1.25339,1.25339,-9999,-9999
20081023,0.363,0.0,213.952,146.346,1.0,225.685,1.0,2.965,0.0,102.493,0.0,0.0,1.0,2.418,1.0,0.3534166666666667,1.0,40.47895833333334,1.0,293.52979166666665,1.0,12.770833333333334,1.0,318.78125,1.0,382.48,1.0,-9999,6.052,-9999,1.0,-9999,1.0,7.0694,-9999,-9999,-9999,-9999,-9999,32.9425,-9999,-9999,-9999,-9999,-9999,-0.123127,1.0,-9999,-0.123127,-0.123127,-0.123127,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.22902,0.22902,0.22902,0.22902,2.12409,2.12409,2.12409,2.12409,-9999,-9999
20081024,2.94,0.0,211.137,141.304,1.0,242.59,1.0,2.604,0.0,101.992,0.0,0.0,1.0,1.59,1.0,0.16395833333333332,1.0,38.42633333333333,1.0,290.8859791666667,1.0,11.153041666666667,1.0,334.31458333333336,1.0,391.246,1.0,-9999,5.839,-9999,1.0,-9999,1.0,15.3252,-9999,-9999,-9999,-9999,-9999,36.3241,-9999,-9999,-9999,-9999,-9999,-0.868867,1.0,-9999,-0.868867,-0.868867,-0.868867,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.511596,0.511596,0.511596,0.511596,2.23126,2.23126,2.23126,2.23126,-9999,-9999
20081025,5.6,0.0,208.347,93.199,1.0,303.569,1.0,1.407,0.0,101.466,0.0,0.0,1.0,2.816,1.0,0.4031458333333333,1.0,40.44464583333333,1.0,181.23179166666668,1.0,7.316666666666667,1.0,349.00624999999997,1.0,390.526,1.0,-9999,6.215,-9999,1.0,-9999,1.0,2.25812,-9999,-9999,-9999,-9999,-9999,12.7058,-9999,-9999,-9999,-9999,-9999,-1.16733,1.0,-9999,-1.16733,-1.16733,-1.16733,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.13522,1.13522,1.13522,1.13522,2.01499,2.01499,2.01499,2.01499,-9999,-9999
20081026,12.194,0.0,205.585,14.606,1.0,375.524,1.0,0.662,0.0,100.108,0.0,26.4,0.979167,4.082,0.0,0.7820416666666667,1.0,11.67740425531915,0.9791666666666666,31.80752083333333,1.0,0.4211891891891892,0.7708333333333334,379.7638297872341,0.9791666666666666,383.918,1.0,-9999,8.646,-9999,1.0,-9999,1.0,-0.218074,-9999,-9999,-9999,-9999,-9999,-16.5019,-9999,-9999,-9999,-9999,-9999,1.92804,1.0,-9999,1.92804,1.92804,1.92804,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.72529,2.72529,2.72529,2.72529,0.826634,0.826634,0.826634,0.826634,-9999,-9999
20081027,9.438,0.0,202.851,41.214,1.0,326.104,1.0,1.25,0.0,100.449,0.0,0.1,1.0,1.411,0.0,0.29229166666666667,1.0,12.410395833333332,1.0,81.82210416666668,1.0,1.4986818181818184,0.9166666666666666,353.2083333333333,1.0,397.392,1.0,-9999,9.128,-9999,1.0,-9999,1.0,3.68885,-9999,-9999,-9999,-9999,-9999,-2.40773,-9999,-9999,-9999,-9999,-9999,0.681947,1.0,-9999,0.681947,0.681947,0.681947,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.67974,2.67974,2.67974,2.67974,2.19957,2.19957,2.19957,2.19957,-9999,-9999
20081028,11.025,0.0,200.146,68.312,1.0,344.219,1.0,0.613,0.0,99.019,0.0,5.6,1.0,3.147,0.0,0.5890624999999999,1.0,41.84635416666667,1.0,138.85004166666667,1.0,4.289191489361702,0.9791666666666666,366.38958333333335,1.0,388.947,1.0,-9999,9.0,-9999,1.0,-9999,1.0,0.805242,-9999,-9999,-9999,-9999,-9999,-14.5401,-9999,-9999,-9999,-9999,-9999,0.623626,1.0,-9999,0.623626,0.623626,0.623626,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.81014,2.81014,2.81014,2.81014,2.50232,2.50232,2.50232,2.50232,-9999,-9999
20081029,4.093,0.0,197.472,61.939,1.0,299.873,1.0,1.742,0.0,98.696,0.0,1.1,1.0,4.625,0.0,0.7724375,1.0,26.947895833333334,1.0,116.72516666666667,1.0,4.9037021276595745,0.9791666666666666,330.01875,1.0,383.579,1.0,-9999,8.535,-9999,1.0,-9999,1.0,3.18462,-9999,-9999,-9999,-9999,-9999,-27.3394,-9999,-9999,-9999,-9999,-9999,-0.376254,1.0,-9999,-0.376254,-0.376254,-0.376254,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.34611,1.34611,1.34611,1.34611,2.23,2.23,2.23,2.23,-9999,-9999
20081030,2.389,0.0,194.83,48.285,1.0,278.858,1.0,2.966,0.0,100.893,0.0,0.0,1.0,2.8,0.0,0.5276875,1.0,1.5370625000000002,1.0,90.33285416666666,1.0,3.6540624999999998,1.0,321.95208333333335,1.0,381.866,1.0,-9999,7.163,-9999,1.0,-9999,1.0,2.36807,-9999,-9999,-9999,-9999,-9999,-6.66413,-9999,-9999,-9999,-9999,-9999,-0.922906,1.0,-9999,-0.922906,-0.922906,-0.922906,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8053,0.8053,0.8053,0.8053,1.62466,1.62466,1.62466,1.62466,-9999,-9999
20081031,3.278,0.0,192.219,120.115,1.0,255.085,1.0,2.619,0.0,101.263,0.0,0.0,1.0,1.957,0.0,0.2670625,1.0,38.31679166666667,1.0,243.94558333333336,1.0,10.275416666666667,1.0,326.60833333333335,1.0,387.305,1.0,-9999,6.438,-9999,1.0,-9999,1.0,6.54268,-9999,-9999,-9999,-9999,-9999,25.3788,-9999,-9999,-9999,-9999,-9999,-0.528667,1.0,-9999,-0.528667,-0.528667,-0.528667,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.575723,0.575723,0.575723,0.575723,2.10425,2.10425,2.10425,2.10425,-9999,-9999
20081101,2.381,0.0,189.643,127.309,1.0,225.556,1.0,3.058,0.0,101.205,0.0,0.0,1.0,2.761,0.0,0.3943958333333333,1.0,17.1094375,1.0,253.52222916666665,1.0,12.010020833333334,1.0,323.74583333333334,1.0,384.026,1.0,-9999,6.429,-9999,1.0,-9999,1.0,6.83472,-9999,-9999,-9999,-9999,-9999,27.3673,-9999,-9999,-9999,-9999,-9999,-1.25256,1.0,-9999,-1.25256,-1.25256,-1.25256,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.310635,0.310635,0.310635,0.310635,1.83204,1.83204,1.83204,1.83204,-9999,-9999
20081102,-0.988,0.0,187.1,128.319,1.0,215.996,1.0,2.519,0.0,102.179,0.0,0.0,1.0,2.218,0.0,0.40645833333333337,1.0,21.399479166666666,1.0,252.93604166666668,1.0,12.047020833333335,1.0,310.86875000000003,1.0,384.685,1.0,-9999,5.737,-9999,1.0,-9999,1.0,6.06937,-9999,-9999,-9999,-9999,-9999,34.9715,-9999,-9999,-9999,-9999,-9999,-0.770924,1.0,-9999,-0.770924,-0.770924,-0.770924,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.216712,0.216712,0.216712,0.216712,1.88081,1.88081,1.88081,1.88081,-9999,-9999
20081103,1.329,0.0,184.594,70.039,1.0,283.577,1.0,1.954,0.0,102.12,0.0,0.0,1.0,2.397,0.333333,0.2891875,1.0,26.426041666666663,1.0,130.57416666666666,1.0,5.621166666666667,1.0,321.56874999999997,1.0,391.578,1.0,-9999,5.228,-9999,1.0,-9999,1.0,1.91448,-9999,-9999,-9999,-9999,-9999,8.85742,-9999,-9999,-9999,-9999,-9999,0.122327,1.0,-9999,0.122327,0.122327,0.122327,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.470188,0.470188,0.470188,0.470188,1.45069,1.45069,1.45069,1.45069,-9999,-9999
20081104,6.434,0.0,182.123,59.637,1.0,307.481,1.0,1.262,0.0,101.723,0.0,0.0,1.0,1.56,1.0,0.173625,1.0,17.669312500000004,1.0,120.33554166666666,1.0,4.271755555555555,0.9375,345.25624999999997,1.0,397.746,1.0,-9999,5.949,-9999,1.0,-9999,1.0,3.076,-9999,-9999,-9999,-9999,-9999,9.10356,-9999,-9999,-9999,-9999,-9999,-0.268805,1.0,-9999,-0.268805,-0.268805,-0.268805,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.958863,0.958863,0.958863,0.958863,1.55032,1.55032,1.55032,1.55032,-9999,-9999
20081105,10.496,0.0,179.69,68.897,1.0,315.546,1.0,1.318,0.0,101.387,0.0,0.0,1.0,1.562,1.0,0.16804166666666664,1.0,21.802229166666667,1.0,139.77495833333333,1.0,4.988416666666667,1.0,357.6520833333334,1.0,405.794,1.0,-9999,6.854,-9999,1.0,-9999,1.0,3.74281,-9999,-9999,-9999,-9999,-9999,7.96676,-9999,-9999,-9999,-9999,-9999,-0.342177,1.0,-9999,-0.342177,-0.342177,-0.342177,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.51974,1.51974,1.51974,1.51974,2.08403,2.08403,2.08403,2.08403,-9999,-9999
20081106,10.992,0.0,177.296,23.81,1.0,352.194,1.0,0.654,0.0,101.255,0.0,10.3,1.0,0.995,1.0,0.1990625,1.0,11.047624999999998,1.0,51.219145833333336,1.0,0.31999999999999995,0.7916666666666666,364.0333333333333,1.0,397.973,1.0,-9999,7.505,-9999,1.0,-9999,1.0,0.876463,-9999,-9999,-9999,-9999,-9999,-10.7829,-9999,-9999,-9999,-9999,-9999,1.07384,1.0,-9999,1.07384,1.07384,1.07384,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.61466,1.61466,1.61466,1.61466,0.905035,0.905035,0.905035,0.905035,-9999,-9999
20081107,12.36,0.0,174.94,39.384,1.0,381.056,1.0,0.218,0.0,100.436,0.0,5.7,1.0,2.041,1.0,0.4048333333333333,1.0,39.800895833333335,1.0,79.41616666666665,1.0,2.166127659574468,0.9791666666666666,378.45625,1.0,395.299,1.0,-9999,8.834,-9999,1.0,-9999,1.0,0.77427,-9999,-9999,-9999,-9999,-9999,-7.0697,-9999,-9999,-9999,-9999,-9999,0.477817,1.0,-9999,0.477817,0.477817,0.477817,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.50165,1.50165,1.50165,1.50165,1.25719,1.25719,1.25719,1.25719,-9999,-9999
20081108,11.232,0.0,172.625,29.419,1.0,363.431,1.0,0.303,0.0,99.817,0.0,1.8,1.0,1.503,1.0,0.3432826086956522,0.9583333333333334,31.596645833333337,1.0,59.44089583333332,1.0,1.204860465116279,0.8958333333333334,359.8520833333334,1.0,393.556,1.0,-9999,8.954,-9999,1.0,-9999,1.0,1.08446,-9999,-9999,-9999,-9999,-9999,-0.595829,-9999,-9999,-9999,-9999,-9999,0.934787,1.0,-9999,0.934787,0.934787,0.934787,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.35025,1.35025,1.35025,1.35025,0.938567,0.938567,0.938567,0.938567,-9999,-9999
20081109,8.683,0.0,170.351,22.196,1.0,334.552,1.0,0.413,0.0,99.382,0.0,14.3,1.0,2.061,1.0,0.3428333333333333,1.0,0.42733333333333273,1.0,45.08204166666667,1.0,0.7861190476190477,0.875,355.4291666666666,1.0,392.414,1.0,-9999,9.126,-9999,1.0,-9999,1.0,1.77463,-9999,-9999,-9999,-9999,-9999,-11.2834,-9999,-9999,-9999,-9999,-9999,1.63744,1.0,-9999,1.63744,1.63744,1.63744,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.31478,1.31478,1.31478,1.31478,0.849507,0.849507,0.849507,0.849507,-9999,-9999
20081110,3.847,0.0,168.118,37.847,1.0,299.122,1.0,0.521,0.0,100.079,0.0,0.8,1.0,1.502,1.0,0.18560416666666668,1.0,2.426808510638294,0.9791666666666666,75.29683333333334,1.0,1.928068181818182,0.9166666666666666,330.9468085106383,0.9791666666666666,403.661,1.0,-9999,8.057,-9999,1.0,-9999,1.0,-0.31058,-9999,-9999,-9999,-9999,-9999,-10.1425,-9999,-9999,-9999,-9999,-9999,-0.202939,1.0,-9999,-0.202939,-0.202939,-0.202939,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.14293,1.14293,1.14293,1.14293,1.25913,1.25913,1.25913,1.25913,-9999,-9999
20081111,1.574,0.0,165.928,69.532,1.0,246.633,1.0,1.408,0.0,100.799,0.0,0.0,1.0,2.689,1.0,0.345875,1.0,-3.7250833333333326,1.0,133.90743750000001,1.0,5.577446808510638,0.9791666666666666,314.32708333333335,1.0,387.829,1.0,-9999,6.852,-9999,1.0,-9999,1.0,2.19704,-9999,-9999,-9999,-9999,-9999,-8.44922,-9999,-9999,-9999,-9999,-9999,-0.532414,1.0,-9999,-0.532414,-0.532414,-0.532414,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01678,1.01678,1.01678,1.01678,1.7155,1.7155,1.7155,1.7155,-9999,-9999
20081112,0.733,0.0,163.783,75.826,1.0,250.34,1.0,1.913,0.0,101.696,0.0,0.0,1.0,1.741,1.0,0.1435625,1.0,7.424708333333332,1.0,147.85066666666668,1.0,5.538645833333334,1.0,313.20208333333335,1.0,387.349,1.0,-9999,5.878,-9999,1.0,-9999,1.0,3.36493,-9999,-9999,-9999,-9999,-9999,6.25853,-9999,-9999,-9999,-9999,-9999,-0.60505,1.0,-9999,-0.60505,-0.60505,-0.60505,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.94817,0.94817,0.94817,0.94817,1.74926,1.74926,1.74926,1.74926,-9999,-9999
20081113,0.679,0.0,161.681,81.331,1.0,268.719,1.0,1.102,0.0,101.731,0.0,4.4,1.0,1.212,0.520833,0.1805,1.0,26.346229166666664,1.0,165.1341875,1.0,6.170520833333334,1.0,317.53333333333336,1.0,392.035,1.0,-9999,5.434,-9999,1.0,-9999,1.0,2.04572,-9999,-9999,-9999,-9999,-9999,13.6874,-9999,-9999,-9999,-9999,-9999,-0.0640293,1.0,-9999,-0.0640293,-0.0640293,-0.0640293,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.905924,0.905924,0.905924,0.905924,1.59865,1.59865,1.59865,1.59865,-9999,-9999
20081114,7.88,0.0,159.624,11.416,1.0,354.033,1.0,0.212,0.0,100.852,0.0,9.7,1.0,2.074,1.0,0.39539583333333334,1.0,13.545895833333333,1.0,24.74208333333333,1.0,0.12942499999999998,0.8333333333333334,351.4875,1.0,385.678,1.0,-9999,5.954,-9999,1.0,-9999,1.0,-1.75807,-9999,-9999,-9999,-9999,-9999,11.6158,-9999,-9999,-9999,-9999,-9999,0.767488,1.0,-9999,0.767488,0.767488,0.767488,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.13901,1.13901,1.13901,1.13901,0.302287,0.302287,0.302287,0.302287,-9999,-9999
20081115,12.419,0.0,157.614,11.409,1.0,376.729,1.0,0.322,0.0,99.808,0.0,11.3,1.0,2.073,1.0,0.4025625,1.0,14.011229166666666,1.0,25.57439583333333,1.0,0.007575000000000004,0.8333333333333334,373.9791666666667,1.0,389.852,1.0,-9999,7.51,-9999,1.0,-9999,1.0,-2.44829,-9999,-9999,-9999,-9999,-9999,-10.9372,-9999,-9999,-9999,-9999,-9999,1.28171,1.0,-9999,1.28171,1.28171,1.28171,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.43202,1.43202,1.43202,1.43202,0.34833,0.34833,0.34833,0.34833,-9999,-9999
20081116,10.816,0.0,155.65,10.896,1.0,344.998,1.0,0.719,0.0,98.4,0.0,15.6,1.0,4.552,1.0,0.6852291666666667,1.0,-8.469645833333333,1.0,23.79297916666667,1.0,0.21592682926829268,0.8541666666666666,363.99583333333334,1.0,387.892,1.0,-9999,9.285,-9999,1.0,-9999,1.0,-5.90621,-9999,-9999,-9999,-9999,-9999,-40.0484,-9999,-9999,-9999,-9999,-9999,1.26475,1.0,-9999,1.26475,1.26475,1.26475,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.605,1.605,1.605,1.605,0.398474,0.398474,0.398474,0.398474,-9999,-9999
20081117,1.518,0.0,153.734,69.44,1.0,238.206,1.0,2.862,0.0,100.067,0.0,0.0,1.0,2.992,1.0,0.39139583333333333,1.0,-15.42920833333333,1.0,131.8915625,1.0,6.881916666666666,1.0,316.19374999999997,1.0,387.501,1.0,-9999,7.465,-9999,1.0,-9999,1.0,4.71598,-9999,-9999,-9999,-9999,-9999,-6.88548,-9999,-9999,-9999,-9999,-9999,-0.54063,1.0,-9999,-0.54063,-0.54063,-0.54063,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.55379,1.55379,1.55379,1.55379,2.03728,2.03728,2.03728,2.03728,-9999,-9999
20081118,-2.208,0.0,151.866,81.626,1.0,231.15,1.0,1.547,0.0,100.679,0.0,0.0,1.0,2.537,1.0,-9999,0.0,2.252333333333332,1.0,161.025125,1.0,7.113333333333334,1.0,303.41041666666666,1.0,387.923,1.0,-9999,5.869,-9999,1.0,-9999,1.0,2.70233,-9999,-9999,-9999,-9999,-9999,7.86722,-9999,-9999,-9999,-9999,-9999,-0.427094,1.0,-9999,-0.427094,-0.427094,-0.427094,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.47988,1.47988,1.47988,1.47988,2.21793,2.21793,2.21793,2.21793,-9999,-9999
20081119,-4.197,0.0,150.046,96.735,1.0,206.892,1.0,2.147,0.0,100.298,0.0,0.0,1.0,4.28,0.75,-9999,0.0,1.9534999999999993,1.0,189.84441666666666,1.0,9.679666666666668,1.0,291.99375,1.0,384.306,1.0,-9999,4.936,-9999,1.0,-9999,1.0,2.90772,-9999,-9999,-9999,-9999,-9999,14.5672,-9999,-9999,-9999,-9999,-9999,-0.520663,1.0,-9999,-0.520663,-0.520663,-0.520663,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.31732,1.31732,1.31732,1.31732,2.29933,2.29933,2.29933,2.29933,-9999,-9999
20081120,-6.302,0.0,148.276,68.374,1.0,219.999,1.0,1.854,0.0,99.51,0.0,0.0,1.0,2.976,1.0,-9999,0.0,-2.9723829787234055,0.9791666666666666,124.57433333333334,1.0,6.235574468085106,0.9791666666666666,285.4595744680852,0.9791666666666666,385.801,1.0,-9999,4.093,-9999,1.0,-9999,1.0,1.25073,-9999,-9999,-9999,-9999,-9999,-1.4914,-9999,-9999,-9999,-9999,-9999,-0.374936,1.0,-9999,-0.374936,-0.374936,-0.374936,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.15343,1.15343,1.15343,1.15343,1.82782,1.82782,1.82782,1.82782,-9999,-9999
20081121,-5.934,0.0,146.556,92.573,1.0,229.029,1.0,1.763,0.0,100.38,0.0,0.0,1.0,3.053,1.0,-9999,0.0,21.5809375,1.0,177.17297916666666,1.0,8.581583333333333,1.0,291.4395833333333,1.0,387.657,1.0,-9999,3.484,-9999,1.0,-9999,1.0,1.97997,-9999,-9999,-9999,-9999,-9999,22.5397,-9999,-9999,-9999,-9999,-9999,-0.214251,1.0,-9999,-0.214251,-0.214251,-0.214251,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0918,1.0918,1.0918,1.0918,1.97882,1.97882,1.97882,1.97882,-9999,-9999
20081122,-5.174,0.0,144.886,30.979,1.0,258.175,1.0,1.706,0.0,100.252,0.0,0.0,1.0,4.9,1.0,-9999,0.0,-2.5284791666666666,1.0,56.55016666666668,1.0,2.5304791666666664,1.0,289.15208333333334,1.0,391.621,1.0,-9999,3.09,-9999,1.0,-9999,1.0,-1.77604,-9999,-9999,-9999,-9999,-9999,-22.7791,-9999,-9999,-9999,-9999,-9999,0.317995,1.0,-9999,0.317995,0.317995,0.317995,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.04361,1.04361,1.04361,1.04361,0.957153,0.957153,0.957153,0.957153,-9999,-9999
20081123,-5.762,0.0,143.269,95.938,1.0,192.273,1.0,2.198,0.0,100.668,0.0,0.0,1.0,5.204,1.0,-9999,0.0,-9.905791666666666,1.0,182.47025,1.0,10.408291666666665,1.0,287.7083333333333,1.0,391.042,1.0,-9999,2.703,-9999,1.0,-9999,1.0,2.95086,-9999,-9999,-9999,-9999,-9999,6.85691,-9999,-9999,-9999,-9999,-9999,-0.308282,1.0,-9999,-0.308282,-0.308282,-0.308282,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.944945,0.944945,0.944945,0.944945,1.79873,1.79873,1.79873,1.79873,-9999,-9999
20081124,-6.684,0.0,141.703,89.541,1.0,207.05,1.0,1.303,0.0,101.703,0.0,0.0,1.0,1.838,1.0,-9999,-9999,2.695979166666667,1.0,175.25039583333333,1.0,8.347020833333334,1.0,285.5479375,1.0,391.528,1.0,-9999,2.309,-9999,1.0,-9999,1.0,3.04833,-9999,-9999,-9999,-9999,-9999,11.0339,-9999,-9999,-9999,-9999,-9999,-0.307239,1.0,-9999,-0.307239,-0.307239,-0.307239,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.838592,0.838592,0.838592,0.838592,1.60236,1.60236,1.60236,1.60236,-9999,-9999
20081125,0.003,0.0,140.189,13.44,1.0,309.025,1.0,1.036,0.0,101.231,0.0,8.3,1.0,4.134,1.0,0.8527692307692306,0.5416666666666666,6.959812499999999,1.0,27.74847916666667,1.0,1.0417954545454544,0.9166666666666666,314.3,1.0,388.559,1.0,-9999,2.112,-9999,1.0,-9999,1.0,-1.36241,-9999,-9999,-9999,-9999,-9999,-39.1277,-9999,-9999,-9999,-9999,-9999,0.449452,1.0,-9999,0.449452,0.449452,0.449452,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.962141,0.962141,0.962141,0.962141,0.389768,0.389768,0.389768,0.389768,-9999,-9999
20081126,2.679,0.0,138.728,37.838,1.0,312.085,1.0,0.245,0.0,100.319,0.0,21.0,1.0,3.002,1.0,0.4613333333333333,1.0,18.315625,1.0,71.47497916666667,1.0,2.674125,1.0,328.93333333333334,1.0,391.208,1.0,-9999,1.836,-9999,1.0,-9999,1.0,-0.229382,-9999,-9999,-9999,-9999,-9999,-7.69579,-9999,-9999,-9999,-9999,-9999,-0.238863,1.0,-9999,-0.238863,-0.238863,-0.238863,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.952795,0.952795,0.952795,0.952795,0.760796,0.760796,0.760796,0.760796,-9999,-9999
20081127,-0.2,0.0,137.321,48.488,1.0,261.027,1.0,0.728,0.0,100.369,0.0,0.0,1.0,0.825,1.0,0.12967441860465115,0.8958333333333334,-3.1013124999999993,1.0,94.08314583333333,1.0,2.9451875,1.0,309.67083333333335,1.0,405.625,1.0,-9999,2.314,-9999,1.0,-9999,1.0,0.402908,-9999,-9999,-9999,-9999,-9999,4.13563,-9999,-9999,-9999,-9999,-9999,0.0646892,1.0,-9999,0.0646892,0.0646892,0.0646892,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.784705,0.784705,0.784705,0.784705,0.843617,0.843617,0.843617,0.843617,-9999,-9999
20081128,0.607,0.0,135.967,32.242,1.0,287.494,1.0,0.899,0.0,99.918,0.0,4.7,1.0,1.113,1.0,0.2977931034482759,0.6041666666666666,7.205229166666666,1.0,61.80950000000001,1.0,2.120125,1.0,310.3041666666666,1.0,403.31,1.0,-9999,2.695,-9999,1.0,-9999,1.0,-0.387506,-9999,-9999,-9999,-9999,-9999,-13.8037,-9999,-9999,-9999,-9999,-9999,-0.0666723,1.0,-9999,-0.0666723,-0.0666723,-0.0666723,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7189,0.7189,0.7189,0.7189,0.519511,0.519511,0.519511,0.519511,-9999,-9999
