cLitter,cSoil,cVeg,npp,rh,nbp,fLuc,tas,fDis,Year,Model
194.006696365477,1305.98846556253,524.494179659626,41.4599715485495,38.4592476810782,0.0887881754868798,0,NaN,2.91193569198445,1790,SURFEX
194.008615773979,1306.03763122272,524.326792377646,41.3179876419979,38.3139755354278,0.143821716575689,0,NaN,2.8601903899945,1791,SURFEX
194.090474767513,1306.07006956748,524.540815926912,41.5235880447314,38.4558180683148,0.347241760589831,0,NaN,2.72052821582682,1792,SURFEX
194.196950797568,1306.10805739976,524.949371580049,42.022582815108,38.4771770413888,0.680936661203494,0,NaN,2.8644691125157,1793,SURFEX
194.290291889509,1306.18028077053,525.310026030063,42.01172189932,38.6897361380691,0.404108254769175,0,NaN,2.91787750648175,1794,SURFEX
194.482163542739,1306.24865657473,525.478462748875,41.9082009422916,38.6156600821693,0.532118490407581,0,NaN,2.76042236971471,1795,SURFEX
194.839670901287,1306.34031165322,525.939296530538,42.4872736599189,38.4719902730383,0.867386746148714,0,NaN,3.14789664073187,1796,SURFEX
195.090825313238,1306.58781550775,526.292895943075,42.0631864450298,38.41849272015,0.60698871419708,0,NaN,3.03770501068268,1797,SURFEX
194.962015129521,1306.77104554626,526.188833815767,41.8669436276128,38.7233553347271,0.296266042026336,0,NaN,2.84732225085935,1798,SURFEX
194.998882679326,1306.80757655171,526.836770006846,42.6864718827929,38.8625916240197,1.00218254129582,0,NaN,2.82169771747744,1799,SURFEX
195.243109294994,1306.88611364181,527.216929551031,41.6137936662608,38.7434864246231,-0.156579699992921,0,NaN,3.02688694163063,1800,SURFEX
195.356673243695,1307.10698915618,526.528851270758,40.6638866455305,38.0339080467591,-0.281933491080736,0,NaN,2.91191208985217,1801,SURFEX
195.048044606481,1307.17354792134,527.137338829703,42.5013725406923,38.6564803669632,1.05101602239297,0,NaN,2.79387615133617,1802,SURFEX
195.433891755493,1307.22248898934,527.850620700134,42.1646802850727,38.5510000931892,0.623285925941554,0,NaN,2.99039426594192,1803,SURFEX
195.600926777139,1307.47385835744,527.661852836293,41.8634134239203,38.8793285143856,0.193678271252471,0,NaN,2.79040663828217,1804,SURFEX
195.323589494979,1307.45903842096,528.293136358182,42.7665836408448,39.3188821017242,0.563460532305774,0,NaN,2.88424100681483,1805,SURFEX
195.651988934392,1307.4889704449,528.601594707996,42.1853988729582,38.8675675364243,0.289809160107343,0,NaN,3.02802217642658,1806,SURFEX
195.70697578468,1307.63623202624,528.860570025287,42.6466715171122,38.7961400932445,0.944824112976765,0,NaN,2.90570731089091,1807,SURFEX
195.94531918438,1307.75247195006,529.360567902278,42.6324048457404,39.0645567310506,0.643836368536401,0,NaN,2.92401174615345,1808,SURFEX
196.01705939792,1307.85765119963,529.464466212027,42.2333180437272,39.1631254120698,0.0162625297250224,0,NaN,3.0539301019324,1809,SURFEX
196.110037029856,1307.98539465858,529.615681229532,41.9577251639208,38.7744591508783,0.24767889118323,0,NaN,2.93558712185927,1810,SURFEX
196.126255650966,1308.11427656123,529.505550774439,41.7947896454854,38.6279507581864,0.286239554332796,0,NaN,2.88059933296625,1811,SURFEX
196.219353815755,1308.22180809516,529.760323323393,41.9711891077908,38.7650408050722,0.461497961635009,0,NaN,2.74465034108363,1812,SURFEX
196.327500749041,1308.33042212067,530.194608391713,42.4390515927178,38.7900384141153,0.76310384936545,0,NaN,2.88590932923704,1813,SURFEX
196.415719064489,1308.46690100536,530.567845615926,42.3949846737276,38.9973097861105,0.460722442663574,0,NaN,2.9369524449536,1814,SURFEX
196.597718495579,1308.59277167338,530.731390026425,42.2552377373646,38.9194297978404,0.560501393189467,0,NaN,2.77530654633474,1815,SURFEX
196.939972917527,1308.73502967681,531.171235471125,42.7995358678874,38.7682908529977,0.864634624028716,0,NaN,3.16661039086095,1816,SURFEX
197.167074149215,1309.02768932808,531.48695773732,42.3352043919952,38.7070816030853,0.57297215598069,0,NaN,3.05515063292918,1817,SURFEX
197.004665648514,1309.24932841723,531.326530084097,42.1005269497914,39.0071559163898,0.229505228746926,0,NaN,2.86386580465473,1818,SURFEX
197.000067401818,1309.31584882595,531.911760104191,42.8921496182536,39.138590599183,0.918697652776175,0,NaN,2.83486136629438,1819,SURFEX
197.208851257938,1309.41781102718,532.197012362081,41.8472362617407,39.0854582873049,-0.290158822805353,0,NaN,3.05193679724119,1820,SURFEX
197.267190629774,1309.65675791576,531.414700981365,40.7919672690944,38.2835572021202,-0.414141494330747,0,NaN,2.92255156130493,1821,SURFEX
196.905086872397,1309.73301120897,531.924517708435,42.6017259010996,38.9032333488764,0.896265586146782,0,NaN,2.80222696607642,1822,SURFEX
197.235616099993,1309.78444892648,532.533212930453,42.2436366427903,38.7876025102308,0.458776838837947,0,NaN,2.99725729372159,1823,SURFEX
197.348709516087,1310.03486860037,532.223979568124,41.9098997364256,39.1071912177625,0.00665503596185546,0,NaN,2.7960534827013,1824,SURFEX
197.008675007589,1310.01257651522,532.732882533415,42.794880219937,39.539572385592,0.365859595529096,0,NaN,2.88944823881589,1825,SURFEX
197.276492350489,1310.02976806731,532.916584965032,42.1957397313656,39.0751300225917,0.0880874311017677,0,NaN,3.03252227767217,1826,SURFEX
197.271252623473,1310.16061499389,533.049353629067,42.6450252446106,38.9950744853593,0.740306424626719,0,NaN,2.90964433462454,1827,SURFEX
197.451053564939,1310.25655100628,533.42403442798,42.6188611063001,39.2543546119976,0.436506549862436,0,NaN,2.92799994444012,1828,SURFEX
197.464754379403,1310.33845499535,533.40542845053,42.2220615816578,39.3475318370634,-0.181702098975353,0,NaN,3.05623184356977,1829,SURFEX
197.504066938181,1310.4408883552,533.440820097213,41.9459801075687,38.9507007920294,0.05585139995523,0,NaN,2.93942791558405,1830,SURFEX
197.469594752087,1310.54405603886,533.217713552852,41.7811046181088,38.7983210300176,0.0996261998818084,0,NaN,2.88315738820941,1831,SURFEX
197.515403986118,1310.62408395525,533.365406422967,41.9626618722641,38.9327126929318,0.283870849164423,0,NaN,2.7460783301679,1832,SURFEX
197.580002489982,1310.70438119267,533.701144493677,42.4378124886896,38.951845161643,0.597960282769357,0,NaN,2.88800704427734,1833,SURFEX
197.629174166466,1310.81358042284,533.981969349219,42.4042851482019,39.1563026202488,0.309202477877983,0,NaN,2.93878005007517,1834,SURFEX
197.777486388254,1310.91249719648,534.064178889244,42.2794154846012,39.0748614802881,0.427077407087582,0,NaN,2.77747659722548,1835,SURFEX
198.092349226946,1311.02931002967,534.43493449803,42.8452716241916,38.9204851362802,0.755391874046805,0,NaN,3.1693946138645,1836,SURFEX
198.298722942583,1311.29937130784,534.695153698371,42.4025214964874,38.859439406544,0.484097354755896,0,NaN,3.05898473518753,1837,SURFEX
198.119907342369,1311.50117946674,534.493825104726,42.197700646437,39.1626843951731,0.165980490213702,0,NaN,2.86903576105018,1838,SURFEX
198.106618534068,1311.5505846967,535.056269165112,43.0219167333122,39.2960633204795,0.885645051083934,0,NaN,2.84020836174874,1839,SURFEX
198.317500961364,1311.64002027483,535.331367365192,42.0063961454641,39.2456193955378,-0.297305191129526,0,NaN,3.0580819410558,1840,SURFEX
198.385136978427,1311.87272051627,534.552548054751,40.9830611739227,38.4449361814233,-0.391825110249147,0,NaN,2.92995010274852,1841,SURFEX
198.037406202185,1311.9473087075,535.089940379645,42.8403822225318,39.075112401973,0.956211068621423,0,NaN,2.80905875193744,1842,SURFEX
198.394369997708,1312.00223258176,535.742864873127,42.5182848368835,38.9621113606014,0.549197174746872,0,NaN,3.00697630153523,1843,SURFEX
198.540469634475,1312.26439026646,535.489988284942,42.2231116367226,39.2960343176575,0.118609998448485,0,NaN,2.80846732061663,1844,SURFEX
198.234468180198,1312.25857324692,536.07638265494,43.152905327209,39.7381180111141,0.514406798552706,0,NaN,2.90038051754216,1845,SURFEX
198.551524383732,1312.29843004,536.343387633602,42.573585875398,39.2807653304482,0.24701174671817,0,NaN,3.04580879823164,1846,SURFEX
198.593900188337,1312.45930357284,536.56305471887,43.0472404172348,39.209775085883,0.91376478318604,0,NaN,2.9237005481658,1847,SURFEX
198.822767601718,1312.58867589941,537.031688871068,43.0487276545437,39.4810309690584,0.623662715045493,0,NaN,2.94403397043985,1848,SURFEX
198.885372621637,1312.70795845428,537.107158550846,42.6487206133023,39.5816992174566,-0.0099791698946361,0,NaN,3.07700056574026,1849,SURFEX
198.842627588411,1312.80598823717,537.80105292774,42.651412534647,38.6954438564371,1.06965006364982,0,NaN,2.88631861456014,1850,SURFEX
199.104033591444,1312.95508375646,538.091217329613,42.290197275083,38.6199029383515,0.792305986285879,0,NaN,2.87798835044561,1851,SURFEX
199.370197652292,1313.15614181709,538.561856131703,42.4631349237961,38.786023884114,0.923767211366612,0,NaN,2.75334382831554,1852,SURFEX
199.611990074483,1313.36074764642,539.182340505364,42.9159418614326,38.859269780901,1.15543098042664,0,NaN,2.90124110010498,1853,SURFEX
199.829419230128,1313.59257142502,539.732256360874,42.8764438310567,39.0725944408113,0.854722458804646,0,NaN,2.94912693144075,1854,SURFEX
200.118749800966,1313.80439675349,540.092554369054,42.7535784104587,39.0042545173713,0.966437543703828,0,NaN,2.78288634938365,1855,SURFEX
200.581410493947,1314.02571931314,540.729576959641,43.2954151968333,38.8498207609506,1.26628206983862,0,NaN,3.17931236604401,1856,SURFEX
200.9339714523,1314.40719183878,541.219351570587,42.80127180604,38.7873006212339,0.922729858533945,0,NaN,3.09124132627207,1857,SURFEX
200.870729912263,1314.72563461384,541.217782517641,42.5770270540276,39.1193724794491,0.574825747149657,0,NaN,2.88282882742891,1858,SURFEX
200.941225149768,1314.87998458714,541.985138257615,43.3750188592455,39.2309980229878,1.2831762272771,0,NaN,2.86084460898055,1859,SURFEX
201.264556215732,1315.07118454909,542.421671866785,42.2946489740024,39.1579999131108,0.0532119375109254,0,NaN,3.08343712338073,1860,SURFEX
201.451881224634,1315.41809759674,541.737000472052,41.2675596824078,38.3833058117665,-0.0798972783810279,0,NaN,2.96415114902239,1861,SURFEX
201.154409983635,1315.59922456035,542.463407304011,43.1512948675484,39.0230836115368,1.31643272782714,0,NaN,2.81177852818455,1862,SURFEX
201.593378987972,1315.74447268608,543.267318798622,42.7670779225706,38.8796983084582,0.863491298965058,0,NaN,3.0238883151473,1863,SURFEX
201.838896229563,1316.11148459194,543.0968125741,42.4406987825849,39.2429976409346,0.368366588219226,0,NaN,2.82933455343104,1864,SURFEX
201.573066339123,1316.20248346247,543.820565884057,43.3635996374639,39.6655437448813,0.787532786108097,0,NaN,2.91052310647446,1865,SURFEX
201.954255007754,1316.33087479967,544.211483488708,42.7930777743568,39.1892547461646,0.532878765695888,0,NaN,3.07094426249624,1866,SURFEX
202.057840954067,1316.58773883096,544.557129264229,43.2537422574634,39.13366061408,1.18729750983089,0,NaN,2.93278413355259,1867,SURFEX
202.357286852243,1316.80642087796,545.137755880967,43.2584414543293,39.4022053617957,0.88557707211472,0,NaN,2.97065902041883,1868,SURFEX
202.467611402446,1317.01993099957,545.338928504555,42.9050090022253,39.5062570135832,0.292046205687618,0,NaN,3.10670578295454,1869,SURFEX
202.643295138136,1317.26223558224,545.575095726476,42.6231037006127,39.1300889194466,0.513608998189067,0,NaN,2.97940578297705,1870,SURFEX
202.714076915925,1317.51473251511,545.565462826333,42.4873399630956,38.9917896990628,0.572583308010618,0,NaN,2.92296695602221,1871,SURFEX
